,Year,Incid_Name,Event_ID,BurnBndAc,tst,ted,lon0,lon1,lat0,lat1
178,2012,OTTER CREEK-UPPER BEE,WY4383510733620120626,4786,2012-06-26,2012-06-28 12:00:00,-107.3331903006918,-107.24799617338464,43.812401769526105,43.86669245199511
179,2012,COW CAMP,WY4218410537620120603,8567,2012-06-05,2012-07-04 12:00:00,-105.4133905407408,-105.32221549824663,42.1431418738984,42.20987325144944
180,2012,GUERNSEY STATE PARK,WY4229810478320120609,2529,2012-06-10,2012-06-11 12:00:00,-104.79997385940608,-104.73915544516764,42.26579094329748,42.32300105985109
181,2012,ARAPAHO,WY4220110549020120627,100043,2012-06-05,2012-07-05 12:00:00,-105.59250920333704,-105.2189853521922,42.096435289357146,42.33199530553895
182,2012,FISH CREEK #2,WY4228410519420120627,1168,2012-06-28,2012-06-28 12:00:00,-105.19546183129842,-105.1458013722355,42.27618982929721,42.29859623662708
183,2012,SQUIRREL CREEK,WY4112010606920120630,10768,2012-07-01,2012-07-20 12:00:00,-106.1294189007616,-105.98464189550702,41.1039189359102,41.20388607808008
184,2012,SAWMILL CANYON,WY4239610486020120714,13438,2012-07-15,2012-07-19 12:00:00,-104.92905005161856,-104.79690350199496,42.38430544524016,42.47660643084214
185,2012,SHEEP HERDER HILL COMPLEX,WY4271110631220120909,10759,2012-09-10,2012-09-11 12:00:00,-106.31547034438086,-106.16070676890224,42.704486502050486,42.7627948580963
186,2012,HORSETHIEF CANYON,WY4339911075720120908,2785,2012-09-09,2012-09-17 12:00:00,-110.77257925502856,-110.70067073496642,43.41240951528698,43.45751785256692
187,2012,KAYLKOWSKI,NE4280109849920120908,1966,2012-09-08,2012-09-08 12:00:00,-98.53343711652968,-98.48417912476674,42.77106164577839,42.82474107613979
188,2012,LOWER TAYLOR RX LP11,NM3381410620220120322,3967,2012-03-23,2012-03-24 12:00:00,-106.25859516323618,-106.19098914103596,33.80041376638229,33.841516039433714
189,2012,REGION 24 COMPLEX,NE4284210010820120720,66349,2012-07-20,2012-07-24 12:00:00,-100.26912863038194,-99.92090126857865,42.71120577052994,42.89395623908922
190,2012,TOWER,SD4357810084420120225,4599,2012-02-25,2012-02-25 12:00:00,-100.8764305342417,-100.79780704895607,43.56815803546499,43.637287053254965
191,2012,DUCK LAKE,MI4663708543320120524,21484,2012-05-24,2012-05-28 12:00:00,-85.47211117968715,-85.35433656258226,46.53080005587793,46.71363688183669
192,2012,CAMP 5,NE4179710028320120630,1114,2012-06-30,2012-07-01 12:00:00,-100.3235535258745,-100.27759031733922,41.7977865114384,41.82164494345943
193,2012,LOWER NORTH FORK FIRE,CO3943610521720120326,3436,2012-03-22,2012-03-28 12:00:00,-105.2260172178203,-105.15696730979346,39.4290067382704,39.470360992365954
194,2012,SPRINGER,CO3894510543620120617,1665,2012-06-17,2012-06-20 12:00:00,-105.44991482840658,-105.40496344440736,38.92955046488208,38.96435935510021
195,2012,WALDO CANYON,CO3888410493320120623,20112,2012-06-23,2012-07-02 12:00:00,-105.01550327655492,-104.861522193994,38.87451471927892,38.98181757741929
196,2012,WETMORE,CO3817710507320121023,2293,2012-10-23,2012-10-24 12:00:00,-105.10167920183368,-105.0277476532316,38.198572289579545,38.2338810733529
197,2012,FERN LAKE,CO4036110556320121009,2549,2012-10-09,2012-10-23 12:00:00,-105.69957565848983,-105.63223119511356,40.33978987040626,40.377061819347546
198,2012,HIGH PARK,CO4058910540420120609,90769,2012-06-09,2012-06-25 12:00:00,-105.5317082890063,-105.18309149018012,40.571624386556266,40.74397602937029
199,2012,RASPBERRY MOUNTAIN,AR3438009399420121127,1803,2012-11-28,2012-11-30 12:00:00,-94.01430876233944,-93.9463241408464,34.357434597128986,34.386468513311286
200,2012,CROOKSTON,SD4303910090420121017,14962,2012-10-17,2012-10-18 12:00:00,-100.97189935027478,-100.70784878289498,42.91089381779551,43.07554491486599
201,2012,UNNAMED,NE4280409944520120724,2875,2012-07-24,2012-07-25 12:00:00,-99.47356691847848,-99.415345198622,42.78490765836182,42.82528598705869
202,2012,UNNAMED,NE4276509957320120724,6910,2012-07-22,2012-07-27 12:00:00,-99.62356550354514,-99.52300835665028,42.72263342878978,42.80662177477512
203,2012,VALLECITO,CO3741010757920121016,2764,2012-10-16,2012-11-08 12:00:00,-107.6110089175275,-107.55575687957628,37.39414228743669,37.442576100007045
204,2012,WEBER,CO3726810830320120622,10898,2012-06-23,2012-07-01 12:00:00,-108.30800742879978,-108.2148176594074,37.24787632862973,37.35107509014336
205,2012,KINFOLK RD,MO3781009282520120302,2883,2012-03-01,2012-03-10 12:00:00,-92.82881594719817,-92.77624144998288,37.76052376785765,37.80986461506001
206,2012,ROSE HILL,AR3385909316920120813,1002,2012-08-14,2012-08-14 12:00:00,-93.17236983629886,-93.14139716974351,33.83538084105305,33.86568224643855
207,2012,12 ALLEY SPRING,MO3714909144720120312,1065,2012-03-02,2012-03-20 12:00:00,-91.47576319401615,-91.43334243300684,37.15044416756433,37.17379299874796
208,2012,12 LONGBAY,MO3693709098320120318,1432,2012-03-19,2012-03-19 12:00:00,-90.99277522679525,-90.95568722968189,36.9171225180898,36.94614276997288
209,2012,12 STEGAL MOUNTAIN,MO3714409115920120227,1088,2012-02-25,2012-03-26 12:00:00,-91.2122826259424,-91.16214756405878,37.07551124274971,37.1076665168963
210,2012,HANDY,MO3680909113820120327,12818,2012-03-01,2012-03-30 12:00:00,-91.19265911852348,-91.09575422367844,36.809876179642,36.91014916415264
211,2012,LITTLE BOX ELDER,WY4274510566020120810,6329,2012-08-11,2012-08-15 12:00:00,-105.74298483018572,-105.63080449712982,42.73312190435246,42.77042997995966
212,2012,RUSSELS CAMP,WY4249510588020120617,5811,2012-06-18,2012-06-26 12:00:00,-105.87717516470208,-105.7875908493382,42.49177338563328,42.54892063687794
213,2012,SKULL CREEK COMPLEX,WY4407610434920120605,1694,2012-06-05,2012-06-06 12:00:00,-104.37805468667445,-104.32994509319144,44.07798038398761,44.10899192373836
214,2012,LITTLE SAND,CO3740210724320120513,26240,2012-05-23,2012-07-02 12:00:00,-107.3479835062338,-107.21703124459624,37.354432378051854,37.49779064881943
215,2012,OIL CREEK,WY4389710429420120629,63182,2012-06-06,2012-07-05 12:00:00,-104.39034122896452,-104.20916792306116,43.86183520732902,44.125022272659805
216,2012,UNIT 6 STRIKE FIRE #1,TX2967809406420120728,1296,2012-07-29,2012-07-29 12:00:00,-94.08110699009546,-94.03580430032817,29.66895156566227,29.689222906012333
217,2012,LIBERTY,MO3667109281220120704,1662,2012-07-04,2012-07-05 12:00:00,-92.83489515468762,-92.7898462688902,36.67115411636945,36.69556031285822
219,2012,WF UNIT 3 COMPANY,TX2967409412120120809,3852,2012-08-09,2012-08-10 12:00:00,-94.15727836770247,-94.0989423602017,29.64728167251121,29.692395597279017
221,2012,BACKRIDGE 12,LA2988509348020120808,2338,2012-08-09,2012-08-10 12:00:00,-93.493024370878,-93.44227725469152,29.87817019000232,29.907170844758756
222,2012,BIG SANDY NW RX  (ADD-ON),TX3063409466720121029,1110,2012-10-30,2012-11-15 12:00:00,-94.6891541324572,-94.66321673766224,30.627930154952764,30.669007165148628
223,2012,BAKER,MT4622710490020120705,1048,2012-07-05,2012-07-05 12:00:00,-104.895515451277,-104.82667176409058,46.215046420855685,46.23823827087955
224,2012,HON-DAH RX BURN,AZ3408410980920121029,1538,2012-11-06,2012-12-12 12:00:00,-109.9134770896959,-109.86605253409716,34.04725984616505,34.07403134866786
225,2012,COPPERTON,NM3516710814920120423,1583,2012-04-24,2012-05-03 12:00:00,-108.19327458685268,-108.148163094751,35.140504691638284,35.16545570551642
226,2012,CHURCH CAMP,UT3986511069320120624,7016,2012-06-25,2012-07-03 12:00:00,-110.70189797411216,-110.62428178617546,39.85914698344658,39.93550043149975
227,2012,GHOST,WY4433910456820120702,1548,2012-07-03,2012-07-04 12:00:00,-104.60918300479182,-104.58473206793052,44.3421771379646,44.38906416607847
228,2012,SQUAW CREEK,AZ3409111206020120711,4788,2012-07-12,2012-07-12 12:00:00,-112.06983683730016,-111.99581605526669,34.06720256164897,34.109591269921225
229,2012,STAG,MT4531410617720120513,1322,2012-05-13,2012-05-15 12:00:00,-106.18594029041202,-106.15360013813586,45.302402801847904,45.33205472584496
230,2012,CATO,WY4444010643420120625,26816,2012-06-23,2012-06-28 12:00:00,-106.5450890038544,-106.36702411826845,44.425373236985365,44.57248569256069
231,2012,KINNEY,SD4392110402520120904,1825,2012-09-05,2012-09-06 12:00:00,-104.044356041598,-104.00499326512704,43.88240623595908,43.92535252749718
232,2012,TAYLOR CREEK,MT4524310605320120703,64383,2012-07-03,2012-07-08 12:00:00,-106.15105196307758,-105.91130117091228,45.14930140283752,45.37051099288806
233,2012,DALLAS CANYON,UT4054911295520120727,43386,2012-07-28,2012-07-30 12:00:00,-113.02733921193504,-112.8698410256428,40.5327786069472,40.73343398748858
234,2012,IBAPAH,UT4000611394320120729,1573,2012-07-29,2012-07-29 12:00:00,-113.97626357860122,-113.93772819190252,39.98947797812622,40.02711870126711
235,2012,TIDWELL,MT4508510636220120705,6170,2012-07-05,2012-07-07 12:00:00,-106.43535918128116,-106.33979079321053,45.05278264540283,45.125016087822246
236,2012,BEAVER,MT4604110623220120801,1500,2012-08-01,2012-08-02 12:00:00,-106.28732647823432,-106.22580205212296,46.029026731398574,46.04877018769406
237,2012,BULL FLAT FIRE,AZ3423111078220120510,2220,2012-05-11,2012-05-23 12:00:00,-110.82068117189851,-110.76868955318032,34.21870669725632,34.24884361663965
238,2012,POCO,AZ3415011088320120614,10652,2012-06-15,2012-06-23 12:00:00,-110.91723714867544,-110.79033627529884,34.1573255583279,34.214180864455386
239,2012,SARPY HILLS COMPLEX,MT4574610716620120731,83942,2012-08-01,2012-08-05 12:00:00,-107.42752910058748,-107.0880092716106,45.50346324872999,45.79276044613772
240,2012,COLLINS,WY4465510549020120713,1431,2012-07-14,2012-07-14 12:00:00,-105.49445908931553,-105.44604427222532,44.65349640123799,44.67846113337464
241,2012,CANYON,AZ3471811113020120629,8836,2012-06-29,2012-07-11 12:00:00,-111.14427594547846,-111.052564279318,34.70309789555148,34.7646331405071
242,2012,GLADIATOR,AZ3421511233820120513,16096,2012-05-13,2012-05-23 12:00:00,-112.39057004906846,-112.28345059506889,34.20552460827412,34.3291919377578
243,2012,WILDCAT CREEK,WY4457710546720120728,1374,2012-07-29,2012-07-29 12:00:00,-105.50187159569754,-105.44998340800782,44.55112431723353,44.57689789152454
244,2012,RANGE,NV3927511478820120702,4882,2012-07-02,2012-07-03 12:00:00,-114.80440383776688,-114.74644406883868,39.269516407056585,39.33267828997117
245,2012,EGAN,NV3872111500020120630,7242,2012-06-30,2012-07-10 12:00:00,-115.00171451101583,-114.90501896305466,38.7182835482472,38.79912954069579
246,2012,PINTO,NV3945911583320120626,2997,2012-06-26,2012-06-26 12:00:00,-115.86969512712837,-115.8248930350855,39.45358826928327,39.50926222327303
247,2012,NORTH SCHELL,NV3967911463320120612,11652,2012-06-13,2012-06-23 12:00:00,-114.64374673512368,-114.52658457611729,39.56396340758522,39.66333509783652
248,2012,257,AZ3324911108620120610,2835,2012-06-11,2012-06-13 12:00:00,-111.09654484966508,-111.03955255610556,33.234188599324455,33.2730265350466
249,2012,CHARLEY,AZ3384311153020120812,3051,2012-08-13,2012-08-14 12:00:00,-111.55460943197966,-111.50322197601332,33.81585293876219,33.86747399362997
250,2012,FISH,CA3716511828920120707,1110,2012-07-07,2012-07-07 12:00:00,-118.29214412155392,-118.25867580034787,37.10182156211545,37.14549818589262
251,2012,MISTAKE PEAK,AZ3389711114620120808,4919,2012-08-10,2012-08-14 12:00:00,-111.14283075383617,-111.08173737098286,33.89245205731663,33.953431039211125
252,2012,ASH CREEK,MT4566910646920120625,253413,2012-06-26,2012-07-05 12:00:00,-106.47993931524718,-105.79378782664683,45.49534151449933,45.80161735545664
253,2012,SUNFLOWER,AZ3393111147420120512,17687,2012-05-12,2012-05-25 12:00:00,-111.53086788304633,-111.42769721455475,33.8975284271952,34.02079170207543
254,2012,WEEKS,NV3921011921620120614,3867,2012-06-15,2012-06-15 12:00:00,-119.21615399940754,-119.1484158802886,39.19425407586499,39.243479062508754
255,2012,BROADCAST MOSAIC,AZ3167011151120120613,1476,2012-06-14,2012-06-14 12:00:00,-111.47201251166804,-111.4446031632054,31.658905718024528,31.69632399655524
256,2012,MONTEZUMA,AZ3178311160920120530,1627,2012-05-30,2012-06-07 12:00:00,-111.62699801194869,-111.58734626082122,31.760034104390456,31.791527455927397
257,2012,RUSH,CA4062112015220120812,306811,2012-08-13,2012-08-25 12:00:00,-120.30870843534598,-119.87029934124156,40.283363067851326,40.92320337593509
258,2012,FOX,AZ3223411047320120616,6453,2012-06-17,2012-06-23 12:00:00,-110.49212965985588,-110.43996042143624,32.16044304331183,32.2467680519041
259,2012,BAD HORSE,MT4552910724820120629,3283,2012-06-30,2012-06-30 12:00:00,-107.2607203545607,-107.19820660495084,45.48048316206831,45.53167855791918
260,2012,BEARCOMESOUT,MT4549310682620120916,1989,2012-09-17,2012-09-18 12:00:00,-106.85680547609184,-106.80674041923491,45.45230620806512,45.49750111048792
261,2012,CHALKY,MT4573810684020120801,132680,2012-08-01,2012-08-07 12:00:00,-107.04254794413232,-106.54858097243392,45.6302001010539,45.87800447502656
262,2012,SCHOOL CANYON,AZ3133311041620120508,8374,2012-05-08,2012-05-09 12:00:00,-110.44800502171432,-110.38637795327986,31.313620181626103,31.41129416859104
263,2012,EAGLE CREEK,MT4544010660720120922,4518,2012-09-23,2012-09-25 12:00:00,-106.65620833294815,-106.55938500751203,45.428241087556216,45.4712251110501
265,2012,DUMP,UT4033111194320120621,5676,2012-06-22,2012-06-24 12:00:00,-111.98545279860777,-111.91588441613288,40.28226280128729,40.33651304394186
266,2012,DUTCH,MT4516510588320120910,19476,2012-09-11,2012-09-11 12:00:00,-105.91306772809315,-105.75854796871374,45.12864220107679,45.22770176002825
267,2012,WOOD HOLLOW,UT3960611158520120623,46763,2012-06-24,2012-06-28 12:00:00,-111.61814351101418,-111.4656929837442,39.59853012296685,39.85485939004889
268,2012,QUAIL,UT4046511175120120703,2042,2012-07-03,2012-07-04 12:00:00,-111.75430076356936,-111.7103187579043,40.452905114379575,40.48575083853041
269,2012,HORSE CREEK,MT4597310707620120701,7635,2012-07-02,2012-07-02 12:00:00,-107.03672133731982,-106.9539083944568,45.86818946756995,45.96013512563559
270,2012,PINYON,UT4043311193320120805,5659,2012-08-06,2012-08-09 12:00:00,-112.04091173728682,-111.9755457347478,40.37620852190582,40.45744838323634
271,2012,JUNIPER,MT4612910642720120801,4162,2012-08-01,2012-08-01 12:00:00,-106.46494585766516,-106.38263887248593,46.127288358770784,46.17814961331408
272,2012,BORDER,WY4499610614320120921,5428,2012-09-21,2012-09-23 12:00:00,-106.1653568484398,-106.0990161930428,44.92947271189621,44.99937069500163
273,2012,CAMPINI,AZ3138311045020120521,11893,2012-05-21,2012-05-23 12:00:00,-110.41043486747516,-110.30427821236958,31.262677258748568,31.33505911088929
274,2012,POWERLINE,MT4597710690920120703,5352,2012-07-04,2012-07-04 12:00:00,-106.9190646537108,-106.8554354309004,45.89854126286906,45.97395698422747
275,2012,SWEENEY,MT4615910618220120801,12642,2012-08-01,2012-08-02 12:00:00,-106.26196578629197,-106.13653581617496,46.11984819194055,46.203455701119765
276,2012,WHITETAIL,WY4473710543920120930,1454,2012-10-01,2012-10-01 12:00:00,-105.46269488985725,-105.42389393245897,44.71253690885129,44.74415134600787
277,2012,RED LEDGES,UT4007811137120120819,1732,2012-08-19,2012-08-21 12:00:00,-111.37711908277942,-111.34207588049748,40.079046582333945,40.11892058291863
278,2012,HOOKER,AZ3328910997820120316,2011,2012-03-17,2012-03-17 12:00:00,-109.98236247934489,-109.93145857355428,33.269610828976624,33.297522096267755
281,2012,WHITMEYER CREEK,WY4469910645820120828,2129,2012-08-28,2012-08-28 12:00:00,-106.49524916691549,-106.45330006794376,44.69347694270681,44.73238594465568
282,2012,ELWOOD,AZ3354410988520120511,1468,2012-05-11,2012-05-14 12:00:00,-109.90323395997922,-109.873629508495,33.51937786539622,33.562155219288
283,2012,GRAPEVINE,AZ3256410986820120628,17542,2012-06-29,2012-07-02 12:00:00,-109.90084484531332,-109.77664046408614,32.49103142985666,32.600477590968126
285,2012,LAVA,OR4348912075720120723,14144,2012-07-26,2012-08-14 12:00:00,-120.80500297300875,-120.65887064356532,43.4183310104678,43.5120355751817
286,2012,WOLF DEN,UT3977510922020120629,19419,2012-06-29,2012-07-10 12:00:00,-109.22499254926667,-109.07090975967763,39.66018365665048,39.79535593662723
287,2012,DEER HOLLOW,ID4207011315620120806,5550,2012-08-06,2012-08-10 12:00:00,-113.17760851542062,-113.10857045236446,42.04998140531768,42.113297757585485
288,2012,HOT WELL,ID4245711348820120806,3058,2012-08-06,2012-08-08 12:00:00,-113.53014117737342,-113.47065908105174,42.42048528806566,42.46493389888036
289,2012,CONNOR CREEK,ID4228011353320120829,1977,2012-08-29,2012-08-29 12:00:00,-113.5930062030738,-113.51744682041442,42.27467183843464,42.29378718752872
290,2012,BUCK CREEK,OR4381811996920120718,5809,2012-07-18,2012-07-18 12:00:00,-119.93103614740022,-119.86361699532802,43.81352353618229,43.88294828073862
291,2012,BARRY POINT,OR4211012080120120806,91487,2012-08-07,2012-08-26 12:00:00,-120.81116384253728,-120.5513487879162,41.851200975444726,42.17810846203594
292,2012,LOAFER BROADCAST BURN,AZ3377710967620121112,1502,2012-11-05,2012-11-08 12:00:00,-109.7228575622267,-109.66950958330057,33.74978595695637,33.7857364222981
293,2012,LAKE COMPLEX,CA4175212099720120805,2106,2012-08-06,2012-08-08 12:00:00,-120.99451884077185,-120.96273557658554,41.74258279675871,41.78467280420659
294,2012,20-MILE,NV4145611441220120712,13249,2012-07-13,2012-07-13 12:00:00,-114.45572439036827,-114.37406370927272,41.46828970400668,41.57835412114582
295,2012,CAVE CANYON,ID4227711406020120805,84780,2012-08-06,2012-08-26 12:00:00,-114.26465644204114,-113.95879326759518,42.18682052204952,42.411071812614125
296,2012,THOMPSON RX (ADD-ON),AZ3629911205020121101,2511,2012-11-02,2012-11-09 12:00:00,-112.11281092688272,-112.01180385006757,36.29729366606989,36.33816348595616
297,2012,STUD,NV4156211539020120810,7181,2012-08-11,2012-08-13 12:00:00,-115.45860126293792,-115.36061041333988,41.53528353430772,41.60054803666259
298,2012,LIKELY,CA4109112047320120905,12582,2012-09-05,2012-09-10 12:00:00,-120.512035136912,-120.41268085124028,41.10863069634962,41.19337893349103
299,2012,CEDAR KNOB,CO4038810818620120710,1148,2012-07-11,2012-07-11 12:00:00,-108.20033853669406,-108.17679993686755,40.36280044408528,40.39523868541704
300,2012,RANGE RX,AZ3625911206220121027,2162,2012-10-27,2012-11-05 12:00:00,-112.08321649384608,-112.05296710165038,36.2220044055789,36.28931068643908
301,2012,ANTELOPE COMPLEX,NV3991811733920120514,3767,2012-05-14,2012-05-14 12:00:00,-117.34013546967616,-117.29214326559918,39.88980833078989,39.945991278574695
302,2012,ANTELOPE,NV3992311735620120514,2470,2012-05-14,2012-05-14 12:00:00,-117.3965817812242,-117.34615353225968,39.9051191294443,39.94453039016543
303,2012,PALISADE,NV4057111617920120721,1504,2012-07-21,2012-07-21 12:00:00,-116.18673164415004,-116.1516581464063,40.53848908790116,40.57341457792046
304,2012,MILLER HOMESTEAD,OR4281911917520120708,163356,2012-07-09,2012-07-22 12:00:00,-119.2555543711373,-118.86178145495018,42.7178335275953,43.0492788700239
